Date/Time,BATH_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CAFETERIA_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),COMPUTER_CLASS_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORNER_CLASS_1_POD_1_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORNER_CLASS_1_POD_2_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORNER_CLASS_1_POD_3_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORNER_CLASS_2_POD_1_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORNER_CLASS_2_POD_2_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORNER_CLASS_2_POD_3_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORRIDOR_POD_1_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORRIDOR_POD_2_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORRIDOR_POD_3_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),GYM_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),KITCHEN_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),LIBRARY_MEDIA_CENTER_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),MAIN_CORRIDOR_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),MULT_CLASS_1_POD_1_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),MULT_CLASS_1_POD_2_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),MULT_CLASS_1_POD_3_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),MULT_CLASS_2_POD_1_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),MULT_CLASS_2_POD_2_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),MULT_CLASS_2_POD_3_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),OFFICES_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),EMS:Cooling Controlled Load [](TimeStep),EMS:Heating Controlled Load [](TimeStep),EMS:Cooling Desired Temperature [](TimeStep),EMS:Heating Desired Temperature [](TimeStep),EMS:Cooling Thermostat Deadband [](TimeStep),EMS:Heating Thermostat Deadband [](TimeStep),EMS:Cooling Current Temperature [](TimeStep),EMS:Heating Current Temperature [](TimeStep),EMS:Cooling Power State [](TimeStep),EMS:Heating Power State [](TimeStep),Whole Building:Facility Total Electric Demand Power [W](TimeStep),Facility:Facility Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time [hr](TimeStep) 
 07/02  03:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,50133.7571157652,0.0 
 07/02  03:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,50131.680576162,0.0 
 07/02  03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,50129.6046985872,0.0 
 07/02  03:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,50127.529423868,0.0 
 07/02  03:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,50125.4545198469,0.0 
 07/02  03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,50123.3802022906,0.0 
 07/02  03:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,50121.30631351,0.0 
 07/02  03:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,50119.2332056613,0.0 
 07/02  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,50117.1607205254,0.0 
 07/02  04:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,50114.7758403081,0.0 
 07/02  04:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,50112.3919981698,0.0 
 07/02  04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,50110.0096017825,0.0 
 07/02  04:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,50107.6282747796,0.0 
 07/02  04:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,50105.2485227569,0.0 
 07/02  04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,50102.8700815205,0.0 
 07/02  04:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,49939.482922018,0.0 
 07/02  04:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,49643.3779729948,0.0 
 07/02  04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,49641.3513004421,0.0 
 07/02  04:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,49639.3268113424,0.0 
 07/02  04:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,49637.3050449483,0.0 
 07/02  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,49635.2856407217,0.0 
 07/02  05:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,83993.9478450423,0.0 
 07/02  05:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13199.5957021021,0.0,80.6,60.8039822139421,0.0,0.0,77.9070609774348,60.8039822139421,1.,0.0,83935.2144957109,0.0 
 07/02  05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13166.2971146101,0.0,80.6,60.8039822139421,0.0,0.0,76.8663631679187,60.8039822139421,1.,0.0,83895.7510841043,0.0 
 07/02  05:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13166.0251564033,0.0,80.6,60.8039822139421,0.0,0.0,76.2300602361557,60.8039822139421,1.,0.0,83881.1706144565,0.0 
 07/02  05:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26331.5125710726,0.0,80.6,60.8039822139421,0.0,0.0,75.7564663000415,60.8039822139421,1.,0.0,83873.3678806799,0.0 
 07/02  05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26330.9733015499,0.0,80.6,60.8039822139421,0.0,0.0,75.5169729328078,60.8039822139421,1.,0.0,75293.9116043977,0.0 
 07/02  05:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26330.4286848024,0.0,80.6,60.8039822139421,0.0,0.0,75.3580041760808,60.8039822139421,1.,0.0,75291.6647669273,0.0 
 07/02  05:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26329.8905060554,0.0,80.6,60.8039822139421,0.0,0.0,75.2412678302459,60.8039822139421,1.,0.0,75290.5892344433,0.0 
 07/02  05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26329.3443174667,0.0,80.6,60.8039822139421,0.0,0.0,75.1496859599664,60.8039822139421,1.,0.0,75290.1051238429,0.0 
 07/02  05:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26328.8034145682,0.0,80.6,60.8039822139421,0.0,0.0,75.0750563374415,60.8039822139421,1.,0.0,75289.9686481596,0.0 
 07/02  05:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26328.2623782197,0.0,80.6,60.8039822139421,0.0,0.0,75.0139099773748,60.8039822139421,1.,0.0,75290.0625430536,0.0 
 07/02  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26327.7235452365,0.0,80.6,60.8039822139421,0.0,0.0,74.9625297863383,60.8039822139421,1.,0.0,75290.2759364944,0.0 
 07/02  06:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26327.1801862875,0.0,80.6,60.8039822139421,0.0,0.0,74.9186305511688,60.8039822139421,1.,0.0,85569.4519931373,0.0 
 07/02  06:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16454.06203117,0.0,76.4599731463524,67.5353168086154,0.0,0.0,74.8916931068901,67.5353168086154,1.,0.0,82007.1262155689,0.0 
 07/02  06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16705.8706240855,114.265444583161,76.4599731463524,60.8,0.0,0.0,74.8241722395598,77.7249841069782,1.,1.,82387.0870464342,0.0 
 07/02  06:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33852.6800819243,0.0,76.4599731463524,67.5357576904305,0.0,0.0,74.7795714259414,67.5357576904305,1.,0.0,83033.5572307664,0.0 
 07/02  06:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34484.9086771579,0.0,76.4599731463524,67.5357576904323,0.0,0.0,74.7475016701133,67.5357576904323,1.,0.0,83679.4437204665,0.0 
 07/02  06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35114.7355053879,0.0,76.4599731463524,67.5357576904323,0.0,0.0,74.7176355598026,67.5357576904323,1.,0.0,84351.9274980332,0.0 
 07/02  06:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35768.2344442086,0.0,76.4599731463524,67.5357576904323,0.0,0.0,74.6896885205612,67.5357576904323,1.,0.0,84992.3170814316,0.0 
 07/02  06:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36392.5363837302,0.0,76.4599731463524,67.5357576904323,0.0,0.0,74.6626743783964,67.5357576904323,1.,0.0,85628.4812781657,0.0 
 07/02  06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37013.197516103,0.0,76.4599731463524,67.5357576904323,0.0,0.0,74.636864809747,67.5357576904323,1.,0.0,86266.0707944706,0.0 
 07/02  06:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37635.0228054446,0.0,76.4599731463524,67.5357576904323,0.0,0.0,74.6123916348728,67.5357576904323,1.,0.0,86907.1137579833,0.0 
 07/02  06:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38259.8407971816,0.0,76.4599731463524,67.5357576904323,0.0,0.0,74.5894994906385,67.5357576904323,1.,0.0,87549.329134842,0.0 
 07/02  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38885.4704331926,0.0,76.4599731463524,67.5357576904323,0.0,0.0,74.5681364129306,67.5357576904323,1.,0.0,88192.7611577103,0.0 
 07/02  07:05:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,39511.9056232814,0.0,76.4599731463524,67.5357576904323,0.0,0.0,74.54851885777,67.5357576904323,1.,0.0,141350.274717687,0.0 
 07/02  07:10:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,22284.7343343019,0.0,76.561199243196,67.5357576904323,0.0,0.0,74.8849006670667,67.5357576904323,1.,0.0,145239.140007948,0.0 
 07/02  07:15:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,47216.9247590755,0.0,76.4599731463524,67.5357576904323,0.0,0.0,74.9261543759697,67.5357576904323,1.,0.0,146607.829055944,0.0 
 07/02  07:20:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,48483.350442036,0.0,76.4599731463524,67.5357576904323,0.0,0.0,74.9573196985791,67.5357576904323,1.,0.0,147794.281562954,0.0 
 07/02  07:25:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,49598.5204296636,0.0,76.4599731463524,67.5357576904323,0.0,0.0,74.976847318058,67.5357576904323,1.,0.0,148983.936655888,0.0 
 07/02  07:30:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,50715.9950502494,0.0,76.4599731463524,67.5357576904323,0.0,0.0,74.9903012138054,67.5357576904323,1.,0.0,150190.709387465,0.0 
 07/02  07:35:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,51846.4410101794,0.0,76.4599731463524,67.5357576904323,0.0,0.0,74.9997476468712,67.5357576904323,1.,0.0,151314.828311538,0.0 
 07/02  07:40:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,52910.6005968381,0.0,76.4599731463524,67.5357576904323,0.0,0.0,75.0075534460803,67.5357576904323,1.,0.0,152464.418085662,0.0 
 07/02  07:45:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,54003.4084351321,0.0,76.4599731463524,67.5357576904323,0.0,0.0,75.0144731070502,67.5357576904323,1.,0.0,153630.305840349,0.0 
 07/02  07:50:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,55113.5725722211,0.0,76.4599731463524,67.5357576904323,0.0,0.0,75.0206231239065,67.5357576904323,1.,0.0,154831.756438393,0.0 
 07/02  07:55:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,56260.4967203222,0.0,76.4599731463524,67.5357576904323,0.0,0.0,75.0265590576373,67.5357576904323,1.,0.0,156096.607884196,0.0 
 07/02  08:00:00,2.85,0.0,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,57471.8902542413,0.0,76.4599731463524,67.5357576904323,0.0,0.0,75.0323303644224,67.5357576904323,1.,0.0,157427.300561673,0.0 
 07/02  08:05:00,2.85,56.6546762589928,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,58749.9936480617,0.0,76.4599731463524,67.5357576904323,0.0,0.0,75.0380274815719,67.5357576904323,1.,0.0,159609.812372789,0.0 
 07/02  08:10:00,2.85,56.6546762589928,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,60865.647747792,0.0,76.4599731463524,67.5357576904323,0.0,0.0,75.0439168084022,67.5357576904323,1.,0.0,160966.954702383,0.0 
 07/02  08:15:00,2.85,56.6546762589928,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,62171.4202148867,0.0,76.4599731463524,67.5357576904323,0.0,0.0,75.0498739646732,67.5357576904323,1.,0.0,162336.735113926,0.0 
 07/02  08:20:00,2.85,56.6546762589928,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,63486.9507410038,0.0,76.4599731463524,67.5357576904323,0.0,0.0,75.0559302846178,67.5357576904323,1.,0.0,163720.465336553,8.333333333333333E-02 
 07/02  08:25:00,2.85,56.6546762589928,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,64816.6813361488,0.0,76.4599731463524,67.5357576904323,0.0,0.0,75.0621289001688,67.5357576904323,1.,0.0,165115.968437113,8.333333333333333E-02 
 07/02  08:30:00,2.85,56.6546762589928,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,66158.9274154526,0.0,76.4599731463524,67.5357576904323,0.0,0.0,75.0684393355286,67.5357576904323,1.,0.0,166528.343558751,8.333333333333333E-02 
 07/02  08:35:00,2.85,56.6546762589928,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,67518.1202586641,0.0,76.4599731463524,67.5357576904323,0.0,0.0,75.0749143321138,67.5357576904323,1.,0.0,167947.45724282,8.333333333333333E-02 
 07/02  08:40:00,2.85,56.6546762589928,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,68885.7579995343,0.0,76.4599731463524,67.5357576904323,0.0,0.0,75.0814507900815,67.5357576904323,1.,0.0,169361.718487597,8.333333333333333E-02 
 07/02  08:45:00,2.85,56.6546762589928,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,70251.852968253,0.0,76.4599731463524,67.5357576904323,0.0,0.0,75.0880347498739,67.5357576904323,1.,0.0,170814.144373917,8.333333333333333E-02 
 07/02  08:50:00,2.85,56.6546762589928,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,71653.2237089437,0.0,76.4599731463524,67.5357576904323,0.0,0.0,75.094824039478,67.5357576904323,1.,0.0,172282.567475848,8.333333333333333E-02 
 07/02  08:55:00,2.85,56.6546762589928,7.2972972972973,3.7125,3.7125,3.7125,3.7125,3.7125,3.7125,2.88,2.88,2.88,37.5225225225225,3.78,13.7586206896552,8.19,17.8875,17.8875,17.8875,17.8875,17.8875,11.8125,11.025,73071.6852027421,0.0,76.4599731463524,67.5357576904323,0.0,0.0,75.1017631182245,67.5357576904323,1.,0.0,173828.044808625,8.333333333333333E-02 
